// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

21316,JAKK_XMAS_x100,Christmas Jakk,Christmas Jakk,63,205400,10,60120,37140,1,1145,185,180,50,116,86,84,50,110,30,10,12,1,0,43,0x81,160,944,384,648,0,0,0,0,0,0,0,1062,5335,912,900,985,31,2331,5,644,20,7175,1200,7174,1200,0,0,0,0,4109,1
21317,GOBLINE_XMAS_x100,Christmas Goblin,Christmas Goblin,25,117600,10,15240,9240,1,590,110,32,10,2,106,50,40,76,90,10,12,1,7,24,0x81,80,896,496,240,0,0,0,0,0,0,0,7174,550,7175,550,756,43,644,10,1211,10,2104,5,2236,10,0,0,0,0,4060,1
21318,COOKIE_XMAS_x100,Christmas Cookie,Christmas Cookie,37,73300,10,16920,19020,1,350,175,96,72,42,32,60,40,50,10,10,12,0,7,46,0x91,320,998,998,240,0,0,0,0,0,0,0,538,1500,722,45,912,200,2502,25,644,5,688,100,507,1700,0,0,0,0,4235,1
21319,CRUISER_x100,Cruiser,Cruiser,41,91900,10,17280,19440,7,275,100,40,36,34,20,46,30,68,20,10,12,1,0,60,0x2085,320,1036,1036,432,0,0,0,0,0,0,0,1098,900,2251,2,998,320,996,5,911,3500,13150,5,756,87,0,0,0,0,4297,1
21320,MYSTCASE_x100,Myst Case,Myst Case,39,87900,10,17280,19440,1,340,105,100,22,52,38,80,70,62,50,10,12,1,0,60,0x91,320,998,998,432,0,0,0,0,0,0,0,530,90,7938,10,603,20,539,800,722,150,731,5,529,340,0,0,0,0,4206,1
21321,CHEPET_x100,Chepet,Chepet,42,495000,0,78900,111240,1,395,165,110,50,64,70,70,42,64,46,10,12,1,7,23,0x3695,320,537,537,288,0,0,0,0,0,0,0,7035,2500,912,750,512,5500,619,40,10019,5,508,1300,2508,5,0,0,0,0,4284,1
21322,KNIGHT_OF_WINDSTORM_x100,Knight of Windstorm,Stormy Knight,92,63050000,10,24828000,18132000,2,17400,7165,612,332,252,330,264,208,342,158,10,12,2,0,84,0x6283695,160,374,374,288,206900,720,4500,2406,500,995,3000,1468,150,603,3000,617,4000,2621,200,2506,500,985,4559,5007,1,0,0,0,0,4318,1
21323,GARM_x100,Garm,Hatii,98,127550000,10,45532800,36828000,3,12105,8665,346,206,244,306,270,232,292,144,10,12,2,2,81,0x6283695,320,486,326,336,379440,7036,1000,603,3000,995,3000,7036,5500,1131,150,1256,500,1815,500,0,0,985,3977,984,2900,0,0,0,0,4324,1
21324,GARGOYLE_x100,Gargoyle,Gargoyle,100,877200,10,114000,85500,9,2490,445,196,86,200,122,120,114,200,140,10,12,1,6,64,0x2002085,160,816,576,384,0,0,0,0,0,0,0,912,3880,1039,500,2506,2,1746,5,2619,1,1769,2000,757,238,0,0,0,0,4149,1
21325,RAGGLER_x100,Raggler,Raggler,48,114800,10,22140,24840,1,360,195,112,20,60,84,76,30,108,54,10,12,0,2,24,0x3695,160,800,720,384,0,0,0,0,0,0,0,7053,3000,916,5000,645,200,514,200,992,90,2225,7,756,32,0,0,0,0,4186,1
21326,NERAID_x100,Neraid,Nereid,98,955000,10,94500,70860,1,1275,355,200,74,194,90,120,60,138,100,10,12,0,2,22,0x3695,160,620,460,288,0,0,0,0,0,0,0,1055,5100,7053,1000,510,230,1966,10,514,250,757,180,985,37,0,0,0,0,4167,1
21327,PEST_x100,Pest,Pest,89,574700,10,80460,90540,1,1670,240,110,66,146,154,96,30,176,50,10,12,0,2,47,0x3695,132,560,518,480,0,0,0,0,0,0,0,1055,5500,7054,200,702,10,605,100,716,250,0,0,756,115,0,0,0,0,4315,1
21328,INJUSTICE_x100,Injustice,Injustice,95,795200,10,94440,119820,1,2235,580,152,62,154,118,116,130,146,100,10,12,1,1,47,0x3695,320,616,576,336,0,0,0,0,0,0,0,999,300,7054,5335,7053,3500,2313,5,2316,2,660,2,0,0,0,0,0,0,4268,1
21329,GOBLIN_ARCHER_x100,Goblin Archer,Goblin Archer,55,157500,10,27000,30420,9,500,120,138,0,80,68,40,30,96,40,10,12,0,7,25,0x2085,160,937,537,420,0,0,0,0,0,0,0,2297,3,998,250,911,1000,1765,3000,507,600,1705,25,514,300,0,0,0,0,4157,1
21330,GRYPHON_x100,Gryphon,Gryphon,105,6072000,10,564600,348480,1,7160,515,226,144,202,266,132,140,274,108,10,12,2,2,84,0x6203695,80,563,403,432,0,0,0,0,0,0,0,7048,2500,7054,5335,7063,120,0,0,1417,1,984,185,996,150,0,0,0,0,4163,1
21331,DARK_FRAME_x100,Dark Frame,Dark Frame,76,352000,10,59520,66900,1,1750,150,134,54,138,74,72,20,106,10,10,12,1,6,67,0x2003695,160,736,576,200,0,0,0,0,0,0,0,7054,4656,734,1000,2505,30,0,0,0,0,1000,80,747,3,0,0,0,0,4170,1
21332,WILD_ROSE_x100,Wild Rose,Wild Rose,70,268200,10,43200,66600,1,735,225,150,30,88,174,62,70,126,160,10,12,0,2,24,0x83,80,771,691,288,0,0,0,0,0,0,0,7053,5335,748,50,5037,120,2336,1,624,35,528,600,2244,2,0,0,0,0,4257,1
21333,MUTANT_DRAGON_x100,Mutant Dragon,Mutant Dragonoid,65,5070600,10,218640,769800,4,5880,2670,260,40,150,70,60,136,196,70,10,12,2,9,43,0x6203695,200,1024,864,240,0,0,0,0,0,0,0,7054,4850,1035,500,1036,500,930,500,1559,100,7296,1500,2527,50,0,0,0,0,4203,1
21334,WIND_GHOST_x100,Wind Ghost,Wind Ghost,80,400800,10,55080,80040,2,910,475,128,102,124,54,50,110,170,40,10,12,1,6,64,0x2003695,120,844,844,336,0,0,0,0,0,0,0,912,4559,932,6000,7005,500,693,100,1611,8,996,100,1615,1,0,0,0,0,4264,1
21335,MERMAN_x100,Merman,Merman,60,294000,10,36960,41520,1,655,160,124,16,90,58,60,38,100,20,10,12,1,7,61,0x3695,176,732,652,336,0,0,0,0,0,0,0,1054,1300,2317,2,568,400,720,40,995,35,1460,3,756,203,0,0,0,0,4199,1
21336,COOKIE_x100,Cookie,Cookie,35,66600,10,14040,15840,1,295,125,112,56,30,46,70,24,62,30,10,12,0,7,60,0x1089,160,828,748,240,0,0,0,0,0,0,0,538,1000,530,150,7938,5,11002,50,2402,30,12001,100,529,320,0,0,0,0,4293,1
21337,ASTER_x100,Aster,Aster,50,150900,10,24300,27300,1,445,110,140,14,82,28,30,0,56,10,10,12,0,5,22,0x91,320,1011,691,216,0,0,0,0,0,0,0,938,500,7013,40,1052,1200,508,200,912,60,512,100,0,0,0,0,0,0,4247,1
21338,CARAT_x100,Carat,Carat,103,922200,10,116640,87480,1,3885,380,222,134,204,128,120,80,134,100,10,12,1,6,44,0x2003695,160,862,614,384,0,0,0,0,0,0,0,7054,3200,536,1000,2409,5,5003,1,0,0,0,0,509,1450,0,0,0,0,4288,1
21339,BLOODY_KNIGHT_x100,Bloody Knight,Bloody Knight,116,6850000,10,440880,390660,3,6595,615,244,100,264,118,140,114,196,90,10,12,2,0,87,0x3695,200,662,422,192,0,0,0,0,0,0,0,7054,4850,2229,45,2317,5,2125,62,1170,1,1417,2,15014,5,0,0,0,0,4320,1
21340,CLOCK_x100,Clock,Clock,81,555600,10,73860,69480,1,2215,265,182,86,136,48,70,82,162,30,10,12,1,0,42,0x91,160,873,633,480,0,0,0,0,0,0,0,1095,5335,1019,800,509,1900,568,320,7026,30,7027,30,985,163,0,0,0,0,4299,1
21341,C_TOWER_MANAGER_x100,Clock Tower Manager,Clock Tower Manager,90,640000,10,78300,88020,3,2135,350,192,120,160,56,80,50,146,90,10,12,2,0,80,0x91,160,857,537,384,0,0,0,0,0,0,0,1095,5335,7054,5335,999,500,520,850,2109,1,7026,2000,7027,2000,0,0,0,0,4229,1
21342,ALLIGATOR_x100,Alligator,Alligator,57,243000,10,29160,32880,1,790,185,124,60,94,96,48,30,72,52,10,12,1,2,21,0x91,160,880,720,480,0,0,0,0,0,0,0,912,1000,1099,600,7003,2000,608,50,0,0,0,0,756,129,0,0,0,0,4252,1
21343,DARK_LORD_x100,Dark Lord,Dark Lord,96,119090000,10,42854400,33480000,2,19675,12925,660,336,236,272,308,284,322,132,10,12,2,6,89,0x6283695,80,694,614,480,357120,7005,6000,5093,500,617,2000,1615,800,2004,100,1237,300,2334,300,2507,100,985,5141,5162,10,0,0,0,0,4168,1
21344,ORC_LADY_x100,Orc Lady,Orc Lady,45,152000,10,22800,26100,1,385,165,166,34,72,22,56,20,114,10,10,12,1,7,42,0x3695,160,840,720,288,0,0,0,0,0,0,0,7053,4656,15012,3,2602,1,2206,1,12127,10,7477,3,2338,1,0,0,0,0,4255,1
21345,MEGALITH_x100,Megalith,Megalith,65,245100,10,35640,40140,9,610,150,132,36,114,28,70,20,180,6,10,12,2,0,80,0x84,160,1065,1065,672,0,0,0,0,0,0,0,912,100,7049,1000,617,1,0,0,0,0,985,61,757,207,0,0,0,0,4200,1
21346,ALICE_x100,Alice,Alice,100,923000,10,97800,73320,1,2570,490,186,146,164,106,90,140,160,160,10,12,1,7,60,0x91,160,401,1599,480,0,0,0,0,0,0,0,7047,3000,637,40,2407,3,2148,2,5085,1,12128,10,12002,100,0,0,0,0,4253,1
21347,RAYDRIC_ARCHER_x100,Raydric Archer,Raydric Archer,82,443700,10,62940,79920,9,2075,90,126,80,106,48,80,30,224,60,10,12,1,6,47,0x2002085,160,921,921,480,0,0,0,0,0,0,0,7054,4656,0,0,2315,2,15013,5,1764,2000,1715,3,985,106,0,0,0,0,4187,1
21348,GREATEST_GENERAL_x100,Greatest General,Greatest General,55,157500,10,29160,32880,3,1130,130,228,60,116,60,40,50,50,40,10,12,1,0,43,0x84,160,921,921,384,0,0,0,0,0,0,0,7054,2000,1019,2000,1501,100,662,300,2272,1,508,250,686,100,0,0,0,0,4283,1
21349,STALACTIC_GOLEM_x100,Stalactic Golem,Stalactic Golem,68,259000,10,40500,45540,1,1790,105,460,10,134,94,96,2,126,10,10,12,2,0,80,0x91,160,1011,691,288,0,0,0,0,0,0,0,7004,2000,7054,4850,1000,250,997,30,757,250,2147,5,985,163,0,0,0,0,4223,1
21350,TRI_JOINT_x100,Tri Joint,Tri Joint,66,253000,0,20820,17820,1,1460,140,44,10,2,66,48,20,110,40,10,12,0,4,22,0x2003695,160,688,528,624,0,0,0,0,0,0,0,7053,100,943,380,606,200,993,160,1001,140,0,0,757,106,0,0,0,0,4308,1
21351,STEAM_GOBLIN_x100,Steam Goblin,Goblin Steamrider,66,224100,10,40800,45900,1,1470,175,170,10,104,122,64,30,164,50,10,12,1,7,44,0x91,160,806,806,528,0,0,0,0,0,0,0,911,2500,7053,3880,998,300,999,55,1003,320,13104,5,757,124,0,0,0,0,4156,1
21352,SAGEWORM_x100,Sage Worm,Sage Worm,70,287200,10,43200,48600,1,830,605,218,90,78,58,56,142,88,60,10,12,0,2,60,0x91,160,748,748,288,0,0,0,0,0,0,0,2716,5,1097,1000,1055,3000,691,100,505,40,689,100,5012,1,0,0,0,0,4219,1
21353,KOBOLD_ARCHER_x100,Kobold Archer,Kobold Archer,108,1105300,10,129600,157200,9,3810,165,168,10,198,78,96,60,206,50,10,12,0,7,23,0x2085,160,806,806,384,0,0,0,0,0,0,0,912,250,999,60,1034,4850,5118,50,1763,2000,1711,5,756,79,0,0,0,0,4292,1
21354,CHIMERA_x100,Chimera,Chimera,70,2640600,10,310080,281880,1,5145,740,318,20,2,76,220,176,166,170,10,12,2,2,63,0x6203695,160,617,537,360,0,0,0,0,0,0,0,7054,5335,1048,2500,568,1000,1306,1,7295,1500,1364,1,984,160,0,0,0,0,4300,1
21355,ARCHER_GUARDIAN_x100,Archer Guardian,Archer Guardian,74,2863400,10,60,60,12,6160,2400,112,120,190,160,160,180,330,110,14,16,2,7,80,0x6201E85,212,960,960,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21356,KNIGHT_GUARDIAN_x100,Knight Guardian,Knight Guardian,86,3021400,10,60,60,2,7040,1400,176,60,220,80,280,130,250,130,14,16,2,7,80,0x6201E85,220,960,960,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21357,SOLDIER_GUARDIAN_x100,Soldier Guardian,Soldier Guardian,56,1567000,10,60,60,1,4365,815,112,0,170,112,200,90,206,86,10,12,2,7,20,0x6202085,212,1030,230,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21358,EMPELIUM_x100,Emperium,Emperium,90,70000,10,0,0,1,330,65,128,100,2,34,160,100,52,40,10,12,0,8,26,0x6370000,240,1030,230,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21359,MAYA_PUPLE_x100,Maya Purple,Maya Purple,81,7767000,10,702840,390960,2,7960,2765,278,80,190,104,160,190,146,238,10,12,2,4,82,0x6203695,80,819,800,480,0,0,0,0,0,0,0,7053,4413,757,250,756,300,969,100,984,150,10006,1,7481,2,0,0,0,0,4198,1
21360,SKELETON_GENERAL_x100,Skeleton General,Skeleton General,88,672000,0,82080,93180,1,6585,8505,200,70,144,68,104,62,168,50,10,12,1,1,29,0x3695,120,1820,460,432,0,0,0,0,0,0,0,7068,2550,756,160,508,800,0,0,1219,80,13035,15,2274,1,0,0,0,0,4221,1
21361,WRAITH_DEAD_x100,Wraith Dead,Wraith Dead,86,1003500,0,151080,109440,2,5010,800,176,112,126,138,110,90,176,90,10,12,2,1,89,0x3695,140,1452,460,240,0,0,0,0,0,0,0,1059,4413,2206,10,2506,8,716,700,732,5,603,100,568,300,0,0,0,0,4189,1
21362,MINI_DEMON_x100,Mini Demon,Mini Demon,117,1940200,10,162000,121500,1,4690,570,160,50,260,138,110,112,158,80,10,12,0,6,27,0x2003695,120,800,480,384,0,0,0,0,0,0,0,1038,4413,1039,450,2255,3,757,160,912,2500,1009,10,1478,5,0,0,0,0,4204,1
21363,CREMY_FEAR_x100,Creamy Fear,Creamy Fear,117,1821100,0,154980,148500,2,3655,1215,152,74,130,72,66,98,158,60,10,12,0,4,24,0x2003695,124,908,576,840,0,0,0,0,0,0,0,924,4550,2333,10,518,550,2899,1,12676,8,2726,5,522,50,0,0,0,0,4298,1
21364,KILLER_MANTIS_x100,Killer Mantis,Killer Mantis,91,765000,0,89100,100440,1,7605,6005,214,90,164,112,116,90,138,80,10,12,1,4,22,0x2003695,140,1222,528,432,0,0,0,0,0,0,0,1031,4550,943,2500,721,10,509,15,514,25,1262,1,2108,1,0,0,0,0,4301,1
21365,OWL_BARON_x100,Owl Baron,Owl Baron,120,2100000,10,182520,136920,2,3145,1005,176,50,144,130,110,204,154,144,10,12,2,6,60,0x6203695,140,1076,659,440,0,0,0,0,0,0,0,7071,3500,7063,2500,0,0,1472,1,1629,2,693,100,5045,5,0,0,0,0,4238,1
21366,KOBOLD_LEADER_x100,Kobold Leader,Kobold Leader,112,1352000,10,158580,142980,1,4975,480,180,124,270,68,136,112,166,94,10,12,1,7,44,0x3695,120,822,422,360,0,0,0,0,0,0,0,999,450,1034,6305,912,1200,0,0,1613,2,525,150,526,100,0,0,0,0,4291,1
21367,ANCIENT_MUMMY_x100,Ancient Mummy,Ancient Mummy,114,2715700,10,246240,191940,1,4905,1000,186,102,252,114,110,138,224,30,10,12,1,1,49,0x3695,140,1417,96,384,0,0,0,0,0,0,0,930,4413,934,1800,2624,1,2611,150,12735,10,756,150,757,100,0,0,0,0,4248,1
21368,ZOMBIE_MASTER_x100,Zombie Master,Zombie Master,92,878000,0,102600,111420,1,4120,755,156,92,110,120,96,98,144,96,10,12,1,1,29,0x3695,140,2089,729,288,0,0,0,0,0,0,0,7071,4413,938,1500,958,1500,723,200,727,100,1260,1,2324,2,0,0,0,0,4274,1
21369,GOBLIN_LEADER_x100,Goblin Leader,Goblin Leader,55,2169200,10,267000,300420,1,865,245,144,60,120,134,90,36,132,46,10,12,1,7,24,0x3695,96,896,496,240,0,0,0,0,0,0,0,7054,1500,999,800,756,120,5090,50,2106,2,508,650,5113,10,0,0,0,0,4155,1
21370,CATERPILLAR_x100,Caterpillar,Caterpillar,84,555500,0,78720,89220,1,5035,625,200,84,116,74,102,100,90,90,10,12,0,4,22,0x2003695,240,1337,537,480,0,0,0,0,0,0,0,949,3000,7054,5335,13034,20,1000,100,997,50,505,12,508,500,0,0,0,0,4289,1
21371,AM_MUT_x100,Am Mut,Am Mut,76,353000,0,56700,64020,1,7075,8150,180,84,116,88,80,70,134,90,10,12,0,6,27,0x2003695,160,924,364,384,0,0,0,0,0,0,0,1021,4550,757,250,0,0,969,5,2282,1,616,1,746,250,0,0,0,0,4245,1
21372,DARK_ILLUSION_x100,Dark Illusion,Dark Illusion,96,2925500,0,245460,245940,2,5830,1800,290,120,164,72,110,200,204,176,10,12,2,6,89,0x6203695,116,819,614,480,0,0,0,0,0,0,0,1615,3,5017,2,2508,3,7054,5335,522,120,509,1550,0,0,0,0,0,0,4169,1
21373,GIANT_HONET_x100,Giant Hornet,Giant Hornet,82,396000,0,64800,72900,1,4055,660,160,86,140,90,94,64,124,68,10,12,0,4,24,0x2003695,124,1033,633,340,0,0,0,0,0,0,0,526,550,518,1200,522,12,610,15,0,0,722,20,1736,15,0,0,0,0,4271,1
21374,GIANT_SPIDER_x100,Giant Spider,Giant Spider,85,468000,0,74520,85080,1,3715,610,172,76,142,116,86,76,122,82,10,12,2,4,25,0x2003695,132,1174,374,768,0,0,0,0,0,0,0,1025,4550,1042,1200,757,140,525,450,943,1200,1096,680,7053,800,0,0,0,0,4270,1
21375,ANCIENT_WORM_x100,Ancient Worm,Ancient Worm,83,414000,0,68340,76980,1,5255,665,180,82,140,112,112,110,140,84,10,12,2,4,25,0x2003695,132,1433,633,336,0,0,0,0,0,0,0,1042,4413,912,2500,2406,9,2727,5,1096,680,938,3500,7054,2500,0,0,0,0,4249,1
21376,LEIB_OLMAI_x100,Leib Olmai,Leib Olmai,87,605000,0,78840,89100,1,4475,525,254,62,144,70,160,70,128,54,10,12,2,2,22,0x3695,140,1008,184,192,0,0,0,0,0,0,0,948,4550,2289,8,740,120,518,500,2717,5,969,5,7053,800,0,0,0,0,4188,1
21377,CAT_O_NINE_TAIL_x100,Cat o' Nine Tails,Cat o' Nine Tails,79,2360000,0,248880,347520,1,2335,400,200,100,144,150,80,100,158,96,10,12,1,6,63,0x6203695,124,1020,460,288,0,0,0,0,0,0,0,5008,1,638,150,10008,5,985,600,984,800,969,6,617,1,0,0,0,0,4290,1
21378,PANZER_GOBLIN_x100,Panzer Goblin,Panzer Goblin,52,147100,10,26760,30240,1,640,290,120,50,104,120,70,70,136,62,10,12,1,7,44,0x3695,160,768,806,840,0,0,0,0,0,0,0,7053,4413,7054,3500,999,180,998,360,1003,580,13158,5,994,160,0,0,0,0,4310,1
21379,GAJOMART_x100,Gajomart,Gajomart,81,382500,0,79020,89400,1,8075,8005,196,100,154,94,78,66,156,80,10,12,0,0,83,0x3695,240,800,921,828,0,0,0,0,0,0,0,953,6500,912,2300,508,870,2279,8,1752,10000,2131,20,994,180,0,0,0,0,4151,1
21380,MAJORUROS_x100,Majoruros,Majoruros,107,1180100,10,185400,132000,1,4250,2160,222,50,224,116,130,110,144,98,10,12,2,2,43,0x3695,200,880,768,780,0,0,0,0,0,0,0,941,4413,0,0,6254,300,984,16,509,1850,2611,160,1000,250,0,0,0,0,4201,1
21381,GULLINBURSTI_x100,Gullinbursti,Gullinbursti,89,708000,0,88680,100620,1,5140,740,216,86,176,108,164,70,126,30,10,12,2,2,42,0x3695,120,1568,768,384,0,0,0,0,0,0,0,1028,3500,514,290,702,6,2276,1,605,15,2627,1,912,160,0,0,0,0,4164,1
21382,TURTLE_GENERAL_x100,Turtle General,Turtle General,110,144200000,10,55987200,44906400,2,15845,10330,788,246,232,246,308,198,362,196,10,12,2,2,42,0x6283695,160,720,800,500,466560,967,5500,607,1500,617,2000,1529,8,1306,5,7480,200,1417,9,7070,5335,1141,80,658,1,0,0,0,0,4305,1
21383,MOBSTER_x100,Mobster,Mobster,58,225300,10,29700,33420,1,780,115,174,36,144,72,66,42,82,10,10,12,1,7,20,0x3695,200,880,448,580,0,0,0,0,0,0,0,1239,3,726,4559,2621,1,6264,500,912,2500,525,450,6265,500,0,0,0,0,4317,1
21384,PERMETER_x100,Permeter,Permeter,90,657500,10,78300,88020,2,1460,280,288,100,136,56,110,80,84,50,10,12,1,2,40,0x91,200,880,386,528,0,0,0,0,0,0,0,967,4413,6263,200,7939,100,507,2450,912,1240,522,25,605,1,0,0,0,0,4311,1
21385,ASSULTER_x100,Assaulter,Assaulter,100,897700,10,119520,106740,2,3135,335,338,98,200,184,60,40,206,30,10,12,1,7,44,0x3695,160,409,624,504,0,0,0,0,0,0,0,967,4413,7069,1200,7072,840,6214,200,912,1240,13300,5,603,1,0,0,0,0,4246,1
21386,SOLIDER_x100,Solider,Solider,92,876800,10,89220,100260,2,1835,200,412,116,130,88,120,30,94,40,10,12,1,2,42,0x91,200,1161,386,528,0,0,0,0,0,0,0,967,4413,7070,64,7067,850,508,2100,912,1240,518,850,0,0,0,0,0,0,4220,1
21387,FUR_SEAL_x100,Fur Seal,Seal,47,137100,10,21600,24300,1,435,200,84,32,74,80,60,78,70,38,10,12,1,2,21,0x3885,160,1289,497,583,0,0,0,0,0,0,0,912,4365,510,250,2310,5,7053,1200,1452,1,525,200,746,120,0,0,0,0,4312,1
21388,HEATER_x100,Heater,Heater,98,818000,10,113580,96660,2,3320,395,398,100,178,98,100,60,176,70,10,12,1,2,43,0x3695,200,1161,386,528,0,0,0,0,0,0,0,967,4413,7070,750,697,100,6244,1000,526,140,7054,600,7068,1250,0,0,0,0,4331,1
21389,FREEZER_x100,Freezer,Freezer,94,999000,10,93300,104940,2,3020,750,254,76,136,94,100,90,110,50,10,12,1,2,41,0x3695,136,1008,768,672,0,0,0,0,0,0,0,967,4413,7070,850,7066,1250,912,1800,526,160,6256,200,689,100,0,0,0,0,4319,1
21390,OWL_DUKE_x100,Owl Duke,Owl Duke,92,738100,10,82620,117180,1,3120,1500,160,90,108,102,90,176,176,100,10,12,2,6,60,0x6203695,156,1076,659,440,0,0,0,0,0,0,0,7071,4413,7063,1500,693,100,747,1,0,0,0,0,5045,1,0,0,0,0,4237,1
21391,DRAGON_TAIL_x100,Dragon Tail,Dragon Tail,86,468000,10,75840,85320,1,1000,175,126,50,122,130,70,80,104,40,10,12,1,4,44,0x2003695,140,689,427,312,0,0,0,0,0,0,0,7064,4413,1096,400,943,800,2207,8,2226,2,601,300,602,150,0,0,0,0,4178,1
21392,SPRING_RABBIT_x100,Spring Rabbit,Spring Rabbit,88,668400,10,80460,90540,1,1585,200,216,84,136,132,70,60,96,10,10,12,1,2,42,0x83,128,896,441,511,0,0,0,0,0,0,0,7054,3500,7053,2500,949,2500,511,4500,508,800,510,200,509,800,0,0,0,0,4227,1
21393,SEE_OTTER_x100,Sea Otter,Sea Otter,48,182000,10,25680,28800,1,415,210,62,36,64,52,66,52,82,56,10,12,1,2,61,0x3885,152,905,466,532,0,0,0,0,0,0,0,722,150,965,5500,7065,4365,725,50,726,50,746,650,7053,1200,0,0,0,0,4326,1
21394,G_ASSULTER_x100,Assaulter,Assaulter,98,779800,10,0,0,2,1465,335,166,98,200,172,60,40,164,30,10,12,1,6,44,0x2003695,124,800,720,432,0,0,0,0,0,0,0,1019,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21395,APOCALIPS_x100,Apocalypse,Apocalypse,121,2209000,10,182520,136920,2,5265,580,272,52,260,106,152,50,178,30,10,12,2,0,60,0x91,320,1472,1152,384,0,0,0,0,0,0,0,7095,5335,7094,2400,7093,2200,985,5,13161,1,2506,20,12735,100,0,0,0,0,4242,1
21396,LAVA_GOLEM_x100,Lava Golem,Lava Golem,103,845200,10,133920,100440,1,3885,265,598,54,252,84,206,56,154,30,10,12,2,0,83,0x3095,320,1752,1632,336,0,0,0,0,0,0,0,7096,4559,7097,3686,2317,1,2316,2,509,2500,1818,20,6245,500,0,0,0,0,4184,1
21397,BLAZZER_x100,Blazer,Blazer,101,812100,10,109620,82260,2,2995,470,232,120,198,150,110,140,120,130,10,12,1,6,43,0x2003295,144,1385,1065,540,0,0,0,0,0,0,0,7097,4850,7098,3400,509,3000,0,0,0,0,0,0,0,0,0,0,0,0,4215,1
21398,GEOGRAPHER_x100,Geographer,Geographer,73,386600,10,53880,60600,3,1545,410,316,84,162,52,70,112,120,120,10,12,1,3,62,0x84,1600,1046,806,480,0,0,0,0,0,0,0,1032,6200,1033,5500,2253,30,2207,50,12002,100,0,0,0,0,0,0,0,0,4280,1
21399,GRAND_PECO_x100,Grand Peco,Grand Peco,75,315000,10,53220,59880,2,1740,280,190,60,126,90,100,46,102,50,10,12,2,2,43,0x1089,132,1168,768,432,0,0,0,0,0,0,0,7101,4850,522,300,992,1000,969,1,0,0,0,0,582,500,0,0,0,0,4161,1
21400,SUCCUBUS_x100,Succubus,Succubus,119,2496000,10,235440,209340,2,5690,1970,152,96,200,128,90,160,164,170,10,12,1,6,67,0x2003695,124,1044,844,288,0,0,0,0,0,0,0,522,1500,2407,3,12373,1,2613,250,5066,1,1472,1,505,1000,0,0,0,0,4218,1
21401,FAKE_ANGEL_x100,Fake Angel,False Angel,105,1098800,10,126000,94200,2,3285,675,212,168,224,134,86,162,136,160,10,12,0,8,66,0x3885,128,736,576,336,0,0,0,0,0,0,0,0,0,0,0,717,1000,715,1000,716,1000,12020,1000,1974,20,0,0,0,0,4316,1
21402,GOAT_x100,Goat,Goat,80,398000,10,63900,71820,1,2130,300,190,86,122,80,96,80,130,62,10,12,1,2,63,0x1089,132,1104,864,336,0,0,0,0,0,0,0,7106,4559,7107,2500,713,5000,507,500,510,1000,508,2500,511,5500,0,0,0,0,4150,1
21403,LORD_OF_DEATH_x100,Lord of Death,Lord of the Dead,94,60388300,10,26227260,20715120,3,26755,9810,672,146,280,198,60,218,200,180,10,12,2,6,67,0x6283695,144,1156,1036,360,218560,607,5500,732,5000,617,5000,7108,5335,1417,5,1230,10,2621,2,7109,10,1306,1,1529,2,0,0,0,0,4276,1
21404,INCUBUS_x100,Incubus,Incubus,120,2800000,10,235680,218760,2,6280,1875,144,92,240,112,104,150,198,140,10,12,1,6,67,0x2003695,132,680,480,336,0,0,0,0,0,0,0,522,1500,509,5500,5072,1,2621,1,2610,500,2613,150,509,2200,0,0,0,0,4269,1
21405,THE_PAPER_x100,The Paper,The Paper,97,850000,10,91800,68880,1,1820,550,64,78,154,98,60,10,122,10,10,12,1,0,60,0x3885,280,576,691,504,0,0,0,0,0,0,0,7111,4947,7112,3200,508,1800,511,2000,13009,5,0,0,0,0,0,0,0,0,4172,1
21406,HARPY_x100,Harpy,Harpy,83,442300,10,72060,80940,1,1700,205,138,88,142,78,100,62,192,24,10,12,1,6,64,0x2003885,124,777,537,470,0,0,0,0,0,0,0,7115,4850,7116,2500,508,1500,508,800,709,20,1820,20,0,0,0,0,0,0,4325,1
